,LATITUDE,LONGITUDE,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_SUNSHINE,Ensemencee,Recoltee,Rendement,Production_boiseaux,Production_tonnes,Annee,Region
0,44.13066666666666,-79.28333333333335,7.947147780534878,-6.533333333333334,23.866666666666664,957.4,353.3333333333333,129.0,175.46666666666667,353.3333333333333,0.0,159.3152467714486,122.7750525578136,34.64047559726412,4.252986212081762,0.0655899912415064,2013,York
0,48.7055,-92.5305,6.351129032258065,-6.675,25.475,911.7,364.0,122.5,105.0,182.5,0.0,1400.0,800.0,34.865874422668064,27.89,0.4301224514974862,2005,Rainy River
0,44.036500000000004,-78.975,3.92125,-4.825,18.825,328.6,181.0,39.0,8.0,30.5,0.0,2012.0,103.01464254952629,35.14973010779403,3.620936882766723,0.0558424614103007,2011,Durham
0,44.71733333333333,-75.82133333333333,6.626661458811998,-6.916666666666667,23.666666666666668,593.4,245.66666666666666,76.33333333333333,24.733333333333334,101.0,0.0,2990.0,2640.0,35.39772727272727,93.45,1.441195521421301,2020,Leeds And Grenville
0,44.23,-78.363,5.855061179087875,-8.5,23.35,704.3,361.0,93.0,0.0,0.0,0.0,1090.0,870.0,35.804597701149426,31.15,0.4803985071404336,2020,Peterborough
0,43.64,-79.879,7.840483870967742,-4.25,25.0,862.5,351.0,104.0,24.0,365.0,0.0,886.0,700.0,37.0,25.9,0.399432466611147,2006,Halton
0,45.071,-77.879,4.696264367816092,-10.55,20.3,968.7,359.0,120.0,0.0,0.0,0.0,420.0,360.0,37.0,13.32,0.2054224114000185,2019,Hastings
0,48.957,-88.07583333333334,5.359686379928315,-7.108333333333332,21.650000000000002,791.2333333333335,361.8333333333333,100.66666666666667,86.63333333333333,121.66666666666667,0.0,200.0,200.0,37.25245083248487,7.45,0.11489466703679709,2005,Thunder Bay
0,47.47299999999999,-84.694,-1.5225000000000002,-19.025,15.733333333333333,298.26666666666665,121.0,41.0,109.96666666666665,120.33333333333333,0.0,980.0,840.0,38.17857142857143,32.07,0.4945868418617563,2018,Algoma
0,43.534,-79.78800000000001,8.938844086021506,-2.55,27.075,819.45,365.0,99.5,155.89999999999998,365.0,0.0,700.0,700.0,38.78001146821165,27.15,0.4187100953085962,2005,Halton
0,47.0065,-82.686,6.452634408602151,-6.55,25.75,750.5,365.0,116.0,228.95,365.0,0.0,300.0,200.0,38.83459924237418,7.77,0.1198297399833441,2005,Sudbury
0,45.001,-75.365,8.028225806451612,-6.0,24.0,1087.3,353.0,145.0,233.0,353.0,0.0,1100.0,900.0,39.0,35.1,0.5413158138243731,2008,"Stormont, Dundas And Glengarry"
0,42.9995,-82.30449999999999,8.690743087557603,-4.075,24.175,714.15,357.0,90.5,0.0,0.0,0.0,1550.0,1050.0,39.00952380952381,40.96000000000001,0.631689337158015,2019,Lambton
0,44.403,-76.908,6.538387096774194,-8.0,22.25,976.6,362.0,133.0,150.2,362.0,0.0,640.0,570.0,39.1578947368421,22.32,0.3442213380216526,2020,Lennox And Addington
0,45.883,-82.567,6.198333333333333,-2.85,18.15,736.1,364.0,99.0,0.0,0.0,0.0,120.8152209148271,115.2081187833614,39.42741442333915,4.542358244204873,0.0922552959398009,2022,Manitoulin
0,50.261799999999994,-93.1794,3.700697865353038,-11.12,20.15,660.6600000000001,330.4,94.2,45.519999999999996,115.8,0.0,683.4219706067364,532.3497455252473,39.558690477380445,21.0590588089455,0.3247749731492783,2013,Kenora
0,43.07116666666667,-79.29216666666666,8.931936447593975,-4.383333333333334,25.24166666666667,710.8000000000001,324.1666666666667,111.66666666666667,99.51666666666665,205.16666666666666,0.0,1400.0,1300.0,40.0,52.0,0.8019493538138861,2007,Niagara
0,42.059666666666665,-82.88933333333334,11.954180212260857,-1.7166666666666668,27.400000000000002,774.0666666666666,310.0,89.0,57.63333333333333,201.0,0.0,600.0,500.0,40.0,20.0,0.3084420591591869,2007,Essex
0,44.13066666666666,-79.28333333333335,8.236541218637994,-5.766666666666667,26.333333333333332,1059.466666666667,360.3333333333333,146.0,299.3333333333333,360.3333333333333,0.0,200.0,200.0,40.0,8.0,0.1233768236636747,2008,York
0,44.9125,-79.58500000000001,7.828333333333333,-4.1,26.325000000000003,933.5,358.5,113.0,0.0,0.0,0.0,200.0,200.0,40.11288886066559,8.02,0.1236852657228339,2005,Muskoka
0,49.8326,-81.192,2.7906637717121585,-11.7875,23.5375,533.42,317.0,89.6,39.56,65.8,0.0,892.0,269.42291128337644,40.57358726270453,10.931454001527976,0.1685860090917611,2011,Cochrane
0,48.8,-88.71560000000001,6.116332612694619,-5.933333333333334,20.71111111111111,448.48,259.6,61.2,47.21,128.1,0.0,200.0,200.0,41.0,8.0,0.12337682366367471,2010,Thunder Bay
0,44.802,-77.6785,7.218172043010752,-5.425,26.75,890.3,365.0,120.0,66.5,182.5,0.0,2100.0,2100.0,41.41740327978339,86.98,1.341414515283304,2005,Hastings
0,43.95,-78.167,7.888765294771969,-2.4,19.0,261.3,111.0,39.0,0.0,0.0,0.0,1640.0,1410.0,41.851032352941175,59.00995561764706,0.9100576110799644,2019,Northumberland
0,45.3395,-80.035,8.371397849462365,-2.575,23.5,941.05,355.5,112.0,174.4,178.0,0.0,900.0,800.0,41.88083557727295,33.5,0.5166404490916382,2005,Parry Sound
0,50.434,-81.9585,4.198131720430108,-9.1375,23.8875,713.275,357.75,114.25,0.0,0.0,0.0,600.0,500.0,42.16687462169262,21.08,0.325097930353783,2005,Cochrane
0,45.955,-77.3095,4.080360874757426,-9.05,24.275,696.1,294.0,99.5,90.9,123.5,0.0,3140.0,2490.0,42.389558232931726,105.55,1.627802967212609,2018,Renfrew
0,43.0725,-79.3395,9.057940613026819,-3.516666666666667,24.483333333333334,491.0666666666666,238.33333333333334,71.16666666666667,38.166666666666664,119.5,0.0,1500.0,1250.0,42.800000000000004,53.5,0.825082508250825,2020,Niagara
0,45.3395,-80.035,8.56668817204301,-5.8,24.375,995.6,347.5,130.0,181.4,167.5,0.0,500.0,500.0,43.0,21.5,0.3315752135961259,2007,Parry Sound
0,45.150499999999994,-79.344,7.653424122040363,-7.8375,25.225,991.425,357.25,142.5,199.8,177.25,0.0,100.0,100.0,43.0,4.3,0.0663150427192252,2007,Muskoka
0,45.013999999999996,-76.82,7.83505376344086,-8.125,26.375,904.35,365.0,136.0,314.75,365.0,0.0,900.0,800.0,43.0,34.4,0.5305203417538016,2007,Frontenac
0,46.351,-82.561,4.866881720430108,-5.45,16.75,1127.3,365.0,128.0,257.2,365.0,0.0,500.0,400.0,43.0,17.0,0.2621757502853089,2009,Algoma
0,44.23,-78.363,7.231666666666667,-5.85,25.8,723.9,353.0,81.0,0.0,0.0,0.0,979.427649140232,850.5555900428332,43.23534262787766,36.774062359558535,0.5671333758915292,2012,Peterborough
0,44.644666666666666,-75.85533333333332,9.753194099807002,-1.5333333333333334,23.71666666666667,461.9666666666667,160.33333333333334,60.333333333333336,42.4,107.0,0.0,2070.0,1540.0,43.56493506493505,67.09,1.0346688874494927,2019,Leeds And Grenville
0,45.071,-77.879,5.547380952380953,-7.949999999999999,22.5,1040.6,356.0,114.0,0.0,0.0,0.0,1172.4947442186406,903.573931324457,43.59120718906471,39.38787845100214,0.6074439167669433,2013,Hastings
0,43.833,-81.168,,,,1067.35,341.5,120.0,191.3,341.0,0.0,1751.0,607.5222509331037,43.61159486875338,26.49501428144765,0.4086088381210889,2011,Huron
0,43.033,-79.18350000000001,9.282123655913978,-1.25,25.8,1023.9000000000001,365.0,122.0,125.2,182.5,0.0,3900.0,3900.0,43.62269356573985,170.13,2.623762376237624,2005,Niagara
0,42.951666666666675,-82.21933333333334,11.070863304906688,-0.4500000000000002,27.866666666666664,1019.8000000000001,315.6666666666667,133.33333333333334,43.0,121.66666666666667,0.0,1390.0,100.37324145851277,43.79999999999999,4.4,0.0678572530150211,2011,Lambton
0,48.72366666666667,-92.56133333333334,5.287759856630824,-8.583333333333334,23.366666666666664,546.5999999999999,364.3333333333333,93.33333333333333,82.13333333333334,243.33333333333334,0.0,2450.0,2000.0,44.0,88.0,1.3571450603004227,2006,Rainy River
0,45.592999999999996,-79.86366666666667,7.4235603345280765,-3.625,21.875,958.6999999999999,338.6666666666667,116.66666666666667,113.09999999999998,217.0,0.0,854.0,854.0,44.394513867137924,37.91291484253578,0.584696876137932,2011,Parry Sound
0,45.071,-77.879,4.065430107526882,-10.45,21.55,1025.3,364.0,114.0,0.0,0.0,0.0,1650.0,1320.0,44.71969696969697,59.03,0.9103667376083404,2020,Hastings
0,44.467,-75.9665,9.416699735449736,-2.925,23.675,497.2,167.5,66.0,94.8,167.5,0.0,300.0,200.0,45.0,9.0,0.1387989266216341,2008,Leeds And Grenville
0,45.748,-80.03266666666667,12.867889784946236,2.55,24.075000000000003,555.5333333333333,231.33333333333334,66.66666666666667,30.266666666666666,105.33333333333333,0.0,300.0,200.0,45.0,9.0,0.1387989266216341,2010,Parry Sound
0,48.687000000000005,-93.165,7.2330147351652725,-7.8500000000000005,22.983333333333334,834.0,356.0,95.66666666666667,80.23333333333333,235.66666666666666,0.0,2800.0,2600.0,45.0,117.0,1.804386046081244,2010,Rainy River
0,45.93575,-77.29650000000001,6.958850785384434,-4.825,26.65,644.0250000000001,320.75,102.5,87.325,153.25,0.0,2778.272944519796,2156.8171542982623,45.77612021976456,98.73072134720776,1.5226353497302327,2012,Renfrew
0,45.071,-77.879,7.911290322580646,-8.1,23.45,935.5,361.0,108.0,0.0,0.0,0.0,31.988043236492302,21.54922523861169,45.82454258206843,0.9874833895573452,0.0200557876419096,2021,Hastings
0,48.815625,-88.3825,4.43945564516129,-8.143749999999999,20.90625,580.7875,358.25,88.625,62.9875,135.75,0.0,434.0,400.0,46.0,18.4,0.2837666944264519,2006,Thunder Bay
0,45.263,-75.359,8.179166666666667,-4.0,23.75,1162.3,365.0,134.0,116.4,365.0,0.0,3955.0,3300.0,46.0,151.8,2.3410752290182293,2006,Prescott And Russell
0,44.644666666666666,-75.85533333333332,7.276824867136324,-3.7166666666666663,22.5,619.3666666666667,234.33333333333334,78.33333333333333,30.2,114.66666666666667,0.0,1300.0,1000.0,46.0,46.0,0.70941673606613,2009,Leeds And Grenville
0,47.845,-84.8,1.3275000000000001,-15.475000000000001,17.3,586.9,182.0,72.0,0.0,0.0,0.0,400.0,360.0,46.4,16.704,0.2576108078097529,2020,Algoma
0,44.403,-76.908,7.042471264367817,-6.25,24.0,863.2,351.0,109.0,179.6,351.0,0.0,800.0,730.0,46.43835616438356,33.9,0.5228092902748218,2016,Lennox And Addington
0,45.3395,-80.035,7.102822580645161,-4.625,22.2,982.75,358.0,125.0,103.0,178.0,0.0,1116.0,900.0,47.0,42.3,0.6523549551216804,2006,Parry Sound
0,44.98833333333334,-79.52433333333335,6.275179211469535,-5.733333333333333,22.683333333333337,1046.8666666666666,361.0,136.0,0.0,0.0,0.0,229.0,200.0,47.0,9.4,0.1449677678048178,2006,Muskoka
0,45.032,-76.253,7.913440860215054,-7.0,24.75,1082.0,354.0,149.0,322.0,354.0,0.0,100.0,100.0,47.0,4.7,0.0724838839024089,2008,Lanark
0,45.8125,-77.38775000000001,7.664569281524926,-6.6,23.6875,785.6,278.0,105.5,174.5,239.75,0.0,4700.0,3700.0,47.0,173.9,2.6819037043891307,2008,Renfrew
0,44.974,-76.856,5.742213570634037,-7.5,21.25,929.4,333.0,127.0,198.0,333.0,0.0,400.0,300.0,47.0,14.0,0.2159094414114308,2009,Frontenac
0,44.23,-78.363,9.09258064516129,-5.4,24.35,697.7,356.0,91.0,0.0,0.0,0.0,2066.4275930774024,1392.0799504143151,47.63512204454262,66.31189833374674,1.3467946551583965,2021,Peterborough
0,43.9585,-78.17500000000001,5.820229885057471,-6.075,18.2,726.85,249.5,107.0,38.75,86.0,0.0,2036.1797977775552,1569.16608269096,47.88645208826848,75.1417964373166,1.1588445211023195,2013,Northumberland
0,43.036,-79.22325,8.591413986801454,-2.9166666666666665,22.75,835.375,271.5,91.25,83.5,271.5,0.0,2900.0,2600.0,48.0,125.0,1.9277628697449185,2009,Niagara
0,42.95133333333334,-82.22233333333334,4.928799283154122,-5.416666666666667,17.566666666666666,599.2666666666667,241.0,76.0,28.266666666666666,121.66666666666667,0.0,1800.0,1600.0,48.0,77.0,1.1875019277628698,2009,Lambton
0,43.002,-81.033,,,,1331.3,365.0,158.0,206.2,365.0,0.0,2062.0564483236803,1710.7431274981643,48.31389431530783,82.6526626625855,1.274677873331876,2013,Middlesex
0,42.059666666666665,-82.88933333333334,10.98388888888889,-0.9333333333333332,26.233333333333334,740.9000000000001,365.0,98.33333333333333,131.70000000000002,243.33333333333334,0.0,1000.0,1000.0,48.81544794510828,48.82,0.7529070664075753,2005,Essex
0,44.23,-78.363,7.573099078341015,-4.9,24.7,859.5,343.0,95.0,0.0,0.0,0.0,1957.0,635.2569623887454,48.91198316760633,31.071677851463043,0.4791906149018081,2011,Peterborough
0,45.108999999999995,-76.18299999999999,8.214396654719234,-7.25,26.625,844.7,342.0,115.0,259.5,342.0,0.0,800.0,700.0,49.0,34.3,0.5289781314580055,2007,Lanark
0,45.108999999999995,-76.18299999999999,8.100860215053764,-6.125,26.375,920.9,347.5,123.5,168.10000000000002,347.5,0.0,745.0,538.8458225667528,49.91957418500967,26.89895401390357,0.4148384382638347,2011,Lanark
0,48.806916666666666,-88.75600000000001,4.408453985876223,-12.613636363636363,21.218181818181815,716.1916666666667,313.0,94.25,96.23333333333335,177.91666666666666,0.0,100.0,100.0,50.0,5.0,0.0771105147897967,2007,Thunder Bay
0,45.013999999999996,-76.82,7.011666666666667,-7.875,25.125,1175.1,359.5,156.5,347.5,359.5,0.0,800.0,600.0,50.0,30.0,0.4626630887387804,2008,Frontenac
0,43.9585,-78.17500000000001,7.889122023809524,-3.7,18.7,840.75,284.0,95.5,24.25,103.0,0.0,1780.0,1343.1524547803615,50.32874859399752,67.59918222005145,1.0425215480714884,2011,Northumberland
0,44.233,-78.367,7.731021505376344,-5.05,25.75,665.0,354.0,96.0,0.0,0.0,0.0,3200.0,2900.0,50.60672046726409,146.76,2.263347830110113,2005,Peterborough
0,44.171,-78.501,,,,987.8,365.0,134.0,247.2,365.0,0.0,600.0,510.0,50.69470882352942,25.8543015,0.3987276996391228,2019,Peterborough
0,44.032,-80.024,7.794047619047619,-6.1,24.0,609.2,311.0,97.0,0.0,0.0,0.0,1040.0,960.0,50.9375,48.9,0.7541408346442121,2016,Dufferin
0,43.95,-78.167,7.509354838709678,-2.1,19.200000000000003,1016.7,365.0,115.0,0.0,0.0,0.0,6347.0,5400.0,51.0,275.4,4.247247154622004,2006,Northumberland
0,42.103,-83.094,9.94142857142857,-4.5,25.5,950.8,275.0,105.0,152.0,275.0,0.0,500.0,500.0,51.0,25.5,0.3932636254279633,2008,Essex
0,45.0,-75.633,8.057849462365592,-4.05,25.3,886.3,365.0,104.0,0.0,0.0,0.0,4200.0,3500.0,51.23708382109998,179.33,2.76564572345085,2005,Leeds And Grenville
0,44.459,-79.7375,8.14171146953405,-2.8083333333333336,25.874999999999996,690.2666666666668,361.6666666666667,105.33333333333333,69.8,121.66666666666667,60.520833333333336,5700.0,5400.0,51.242200978077925,276.71,4.267450109496931,2005,Simcoe
0,42.981,-81.643,8.141774193548386,-4.25,25.25,746.6,364.0,130.0,144.0,364.0,0.0,2226.7393906966618,1878.2505793522707,51.45573885761016,96.64677132030543,1.9628959255154037,2022,Middlesex
0,44.0105,-79.0235,6.726195773081201,-7.050000000000001,21.875,436.65,236.5,67.0,0.0,0.0,0.0,2180.0,1750.0,51.64,90.37,1.3936954443107863,2020,Durham
0,45.533,-78.267,5.335376344086021,-8.25,26.1,718.5,357.0,104.0,0.0,0.0,0.0,1500.0,900.0,51.66981949185807,46.5,0.7171277875451096,2005,Nipissing
0,44.997,-77.882,7.986005747126436,-4.575,25.3,1140.4,347.0,150.0,90.9,168.5,0.0,1170.0,760.0,51.75,39.33,0.6065513093365411,2017,Hastings
0,45.054,-76.784,6.965430107526881,-8.5,24.0,1069.6,365.0,151.0,237.0,365.0,0.0,624.9191113028472,413.9074633304572,51.90670962473357,21.4845745106041,0.3313373201104855,2013,Frontenac
0,42.951666666666675,-82.21933333333334,10.301129032258066,-3.516666666666667,28.333333333333332,725.0333333333333,361.6666666666667,113.33333333333333,51.53333333333334,121.0,0.0,2800.0,2500.0,52.0,130.0,2.004873384534715,2007,Lambton
0,42.997,-79.24300000000001,10.423008731409386,0.4125,24.35,519.6400000000001,206.4,65.4,62.260000000000005,159.0,0.0,1800.0,1300.0,52.0,68.0,1.0487030011412355,2010,Niagara
0,45.95333333333334,-77.312,5.045952161140334,-7.516666666666667,22.2,653.2333333333333,271.6666666666667,89.33333333333333,26.733333333333334,36.0,0.0,2430.0,2150.0,52.009302325581395,111.82,1.7244995527590141,2020,Renfrew
0,48.79891666666666,-88.52425,5.424709611550611,-7.8136363636363635,20.799999999999997,564.6583333333334,256.9166666666667,73.08333333333333,60.32500000000001,128.08333333333334,0.0,942.2182864733228,867.8326322780607,52.022686188053086,45.14698469275362,0.696261446173061,2012,Thunder Bay
0,42.981,-81.643,9.003563218390806,-5.0,24.5,1007.6,363.0,138.0,128.6,363.0,0.0,500.0,340.0,52.05349705882353,17.698189000000003,0.2729432929274236,2019,Middlesex
0,45.26733333333334,-79.96633333333334,7.623593189964158,-4.3,20.299999999999997,588.4,197.33333333333334,72.0,75.8,116.33333333333333,0.0,450.0,360.0,52.805555555555564,19.01,0.2931741772308072,2020,Parry Sound
0,43.9585,-78.17500000000001,7.8449462365591405,-4.475,20.025,785.2,285.0,112.0,93.5,111.0,0.0,2400.0,2000.0,53.0,106.0,1.6347429135436908,2008,Northumberland
0,45.3395,-80.035,6.640774339212882,-4.425,21.45,1120.15,340.5,123.0,131.6,159.5,0.0,800.0,700.0,53.0,37.0,0.5706178094444959,2009,Parry Sound
0,50.0578,-81.8554,-0.5643139283778883,-16.580000000000002,16.34,493.2200000000001,235.2,81.8,79.22,89.4,0.0,1310.0,1170.0,53.0,62.010000000000005,0.9563246044230592,2020,Cochrane
0,44.4788,-79.6612,9.336225806451612,-3.8600000000000003,24.72,672.54,287.8,91.8,60.279999999999994,73.0,0.0,1106.9925074559358,946.6304808236094,53.53288762969036,50.67586315677004,1.0292267807139994,2021,Simcoe
0,44.171,-78.501,,,,721.6,353.0,111.0,166.2,353.0,0.0,550.0,510.0,53.80392156862745,27.44,0.4231825051664045,2016,Peterborough
0,45.283,-81.68299999999999,4.30505291005291,-5.75,16.9,467.6,177.0,61.0,0.0,0.0,0.0,3390.0,2610.0,53.98467432950192,140.9,2.172974306776472,2018,Bruce
0,42.858,-80.7315,9.037096774193548,-5.5,23.5,1047.9,362.0,124.5,175.05,362.0,0.0,200.86083213773315,100.0,54.0,5.0,1.6038987076277722,2014,Oxford
0,44.212,-80.7355,7.70491935483871,-4.5,25.625,1202.5,365.0,142.0,458.15,365.0,0.0,6800.0,6800.0,54.5151495215869,370.7,5.71697356651553,2005,Grey
0,47.159,-83.672,6.238575268817204,-5.875,23.9,806.85,364.5,106.0,266.75,365.0,0.0,1100.0,800.0,54.78969437057683,43.83,0.6759507726473581,2005,Algoma
0,46.53075,-81.79050000000001,5.5561646538481915,-10.3625,21.9125,865.275,309.0,119.5,233.425,256.25,0.0,600.0,500.0,55.0,27.5,0.4241078313438821,2008,Sudbury
0,45.263,-75.359,7.77070707070707,-6.0,23.85,887.6,269.0,116.0,284.8,269.0,0.0,1000.0,800.0,55.0,44.0,0.6785725301502114,2008,Prescott And Russell
0,46.660000000000004,-82.28500000000001,6.533387096774194,-5.083333333333333,20.716666666666665,532.4333333333333,320.3333333333333,79.33333333333333,73.96666666666667,242.66666666666666,0.0,500.0,500.0,55.0,28.0,0.4318188828228617,2010,Sudbury
0,44.5255,-77.0125,8.018139400921658,-4.875,24.0,1055.0,353.5,123.0,181.15,353.5,0.0,602.5824964131994,400.0,55.0,22.0,0.3392862650751057,2014,Lennox And Addington
0,43.95,-78.167,7.429942528735632,-3.45,19.3,935.1,352.0,94.0,0.0,0.0,0.0,1902.9253271747496,1700.0,55.0008445945946,94.0,1.4496776780481786,2015,Northumberland
0,43.95,-78.167,7.766397849462365,-1.5,17.950000000000003,868.3,365.0,109.0,0.0,0.0,0.0,6200.0,6200.0,55.09841956860373,341.61,5.268344591468493,2005,Northumberland
0,45.931000000000004,-77.28966666666668,6.7016788575409265,-7.516666666666667,22.183333333333334,832.0666666666666,323.0,123.33333333333333,120.39999999999999,202.66666666666666,0.0,1938.7025452976704,1284.075711820535,55.15035651464146,70.81723329869452,1.092150663130294,2013,Renfrew
0,50.39766666666666,-81.76800000000001,1.2592114695340502,-13.283333333333337,19.0,805.8666666666667,363.0,133.33333333333334,85.13333333333333,122.0,16.5,400.0,300.0,55.26770358957436,16.58,0.2556984670429659,2004,Cochrane
0,48.724,-92.56333333333333,5.017921898025347,-8.549999999999999,22.083333333333332,689.6333333333332,348.3333333333333,109.33333333333333,59.666666666666664,120.66666666666667,0.0,1400.0,1330.0,55.48120300751881,73.79,1.1379969772678205,2017,Rainy River
0,44.5255,-77.0125,7.733067502986858,-4.875,24.625,1000.5,365.0,121.5,137.9,366.0,0.0,100.0,100.0,55.77969625784461,5.58,0.0860553345054131,2004,Lennox And Addington
0,43.010333333333335,-82.07133333333333,4.784203504579848,-9.783333333333333,19.45,654.0,207.33333333333334,75.0,83.53333333333335,93.0,0.0,903.8737446197993,400.0,55.79999999999999,22.0,0.3392862650751057,2014,Lambton
0,48.706,-92.5335,4.501463560334528,-10.425,23.475,662.65,352.5,105.0,0.0,0.0,0.0,1820.0,1347.0,55.84261321455085,75.22,1.160050584497702,2016,Rainy River
0,45.263,-75.359,8.95404761904762,-5.0,26.0,854.9,310.0,118.0,159.5,310.0,0.0,2800.0,2500.0,56.0,140.0,2.1590944141143087,2007,Prescott And Russell
0,45.344,-80.044,6.335698924731183,-6.9,19.05,988.6,327.0,124.0,0.0,0.0,0.0,602.5824964131994,300.0,56.0,17.0,0.2621757502853089,2014,Parry Sound
0,43.0,-82.3,6.888690476190477,-3.6,26.1,907.8,358.0,115.0,0.0,0.0,0.0,490.0,250.0,56.16,14.04,0.2165263255297492,2018,Lambton
0,43.95,-78.167,8.98991935483871,-1.75,20.35,541.2,318.0,72.0,0.0,0.0,0.0,1920.0,1820.0,56.434065934065934,102.71,1.5840041948120045,2016,Northumberland
0,44.1,-78.833,8.340537634408602,-3.5,24.5,844.4,365.0,120.0,172.5,365.0,0.0,3200.0,2500.0,56.4347657080158,141.09,2.1759045063384845,2005,Durham
0,47.0065,-82.686,4.893118279569893,-8.7,23.35,930.9,365.0,128.5,239.15,365.0,0.0,711.0,600.0,57.0,34.2,0.5274359211622097,2006,Sudbury
0,45.8125,-77.38775000000001,7.637992075129172,-7.025,26.175,798.725,330.25,108.0,137.4,241.0,0.0,4700.0,4200.0,57.0,239.4,3.692051448135468,2007,Renfrew
0,42.855,-80.722,,,,509.1,179.5,61.0,44.95,179.5,0.0,2300.0,2100.0,57.0,120.0,1.8506523549551217,2009,Oxford
0,44.202,-78.434,6.492204301075269,-5.95,22.15,1011.0,361.0,123.0,77.55,180.0,0.0,600.0,500.0,57.0,29.0,0.447240985780821,2009,Peterborough
0,45.001,-75.365,10.086290322580645,-2.5,27.0,857.8,289.0,116.0,117.4,289.0,0.0,1200.0,900.0,57.0,51.0,0.7865272508559267,2009,"Stormont, Dundas And Glengarry"
0,42.858,-80.7315,10.573870967741936,-2.0,25.5,886.9000000000001,360.5,111.0,85.4,360.5,0.0,1000.0,700.0,57.0,40.0,0.6168841183183739,2010,Oxford
0,48.724,-92.56333333333333,3.157431714250402,-15.266666666666666,17.2,883.1666666666666,352.6666666666667,151.0,66.06666666666666,118.33333333333333,0.0,602.5824964131994,500.0,57.0,29.0,0.447240985780821,2014,Rainy River
0,43.9585,-78.17500000000001,7.619917976288944,-4.025,18.375,448.90000000000003,209.0,60.5,8.5,33.5,0.0,502.1520803443328,300.0,57.0,17.0,0.2621757502853089,2014,Northumberland
0,45.93575,-77.29650000000001,6.876874602733196,-6.7125,24.625,801.1999999999999,325.25,110.25,79.075,148.75,0.0,3810.0,2543.6692506459945,57.09606098329418,145.2334946562139,2.2398059075323697,2011,Renfrew
0,45.263,-75.359,8.487258064516128,-4.5,26.0,1031.6,365.0,127.0,144.0,365.0,0.0,7500.0,6900.0,57.25538217096445,395.06,6.09265599457142,2005,Prescott And Russell
0,45.966499999999996,-77.30850000000001,6.2500883256528414,-7.375,17.5,790.7,287.5,111.0,185.2,287.5,0.0,3700.0,2760.0,57.88405797101449,159.76,2.4638351685635853,2019,Renfrew
0,43.9585,-78.17500000000001,8.407215821812596,-3.6,20.05,557.05,267.0,81.0,31.25,92.5,0.0,4100.0,3700.0,58.0,214.6,3.309583294778076,2007,Northumberland
0,43.002,-81.033,,,,1091.2,364.0,141.0,200.6,364.0,0.0,502.1520803443328,200.0,58.0,12.0,0.1850652354955121,2014,Middlesex
0,44.682,-77.71700000000001,5.816073414905451,-9.65,21.950000000000003,728.9,266.5,94.0,42.9,90.0,0.0,301.2912482065997,200.0,58.0,12.0,0.1850652354955121,2014,Hastings
0,43.7975,-79.85849999999999,7.164485407066052,-4.875,22.45,789.75,359.0,112.5,140.5,359.0,0.0,200.86083213773315,200.0,58.0,12.0,0.1850652354955121,2014,Peel
0,45.95333333333334,-77.312,8.39782850712246,-3.9500000000000006,25.150000000000002,908.7666666666668,317.6666666666667,117.0,45.86666666666667,82.33333333333333,0.0,2860.0,2570.0,58.081712062256805,149.27,2.302057308534592,2017,Renfrew
0,43.406499999999994,-79.745,10.251612903225805,-1.375,25.6,416.45,183.0,57.0,53.55,183.0,0.0,690.0,720.0,58.30555555555556,41.98,0.6474198821751334,2016,Halton
0,45.73533333333334,-82.49966666666666,6.16732542330985,-4.866666666666666,19.05,575.4333333333334,355.3333333333333,83.33333333333333,89.66666666666667,122.0,0.0,100.0,100.0,58.67404661687155,5.87,0.0905277443632213,2004,Manitoulin
0,45.108999999999995,-76.18299999999999,7.215591397849463,-6.625,25.25,872.9000000000001,366.0,118.5,143.7,366.0,0.0,1400.0,600.0,58.68275290647983,35.21,0.5430122451497487,2004,Lanark
0,45.0,-75.633,7.132634408602151,-4.7,23.15,792.9,322.0,96.0,0.0,0.0,0.0,3001.0,2500.0,59.0,147.5,2.274760186299004,2006,Leeds And Grenville
0,46.71866666666667,-81.89300000000001,6.494181998009357,-8.933333333333334,23.616666666666664,813.2666666666668,326.6666666666667,124.0,236.86666666666667,326.6666666666667,0.0,400.0,400.0,59.0,23.600000000000005,0.3639616298078406,2007,Sudbury
0,44.233,-78.367,8.13215053763441,-6.75,25.15,651.0,358.0,109.0,0.0,0.0,0.0,1700.0,1500.0,59.0,88.5,1.3648561117794022,2007,Peterborough
0,45.108999999999995,-76.18299999999999,6.124158721330579,-5.375,21.25,787.7,308.5,109.0,134.7,308.5,0.0,600.0,400.0,59.0,24.0,0.3701304709910243,2009,Lanark
0,45.287,-75.064,9.557849462365592,-4.25,25.25,1023.5,365.0,137.0,193.0,365.0,0.0,379.3927243933411,320.1236767968518,59.06410380004494,18.90781807518129,0.384017785106932,2021,Prescott And Russell
0,45.013999999999996,-76.82,6.523467741935484,-7.5,24.875,1097.15,366.0,141.0,212.8,366.0,0.0,1700.0,1400.0,59.17426706475935,82.84,1.2775670090373523,2004,Frontenac
